particles,temperature,humidity,pressure,door_status,user_id,attack_status,timestamp
108,18.73,40.96,13.75,CLOSED,user_9,NORMAL,2026-01-04T05:01:58.455747
353,17.29,40.32,12.38,OPEN,user_10,NORMAL,2026-01-04T05:02:03.462799
32,18.48,42.31,13.35,CLOSED,user_12,NORMAL,2026-01-04T05:02:08.467368
80,23.1,30.75,8.99,OPEN,user_14,NORMAL,2026-01-04T05:02:13.472349
178,27.24,39.23,19.65,OPEN,user_13,NORMAL,2026-01-04T05:02:18.480304
479,29.07,36.47,18.02,CLOSED,user_6,NORMAL,2026-01-04T05:02:23.497738
251,20.44,72.69,13.33,CLOSED,user_2,NORMAL,2026-01-04T05:02:28.532696
473,29.4,55.09,6.05,CLOSED,user_9,NORMAL,2026-01-04T05:02:33.569120
123,16.37,48.91,23.55,CLOSED,user_5,NORMAL,2026-01-04T05:02:38.605755
448,27.28,66.57,17.95,OPEN,user_13,NORMAL,2026-01-04T05:02:43.633910
282,24.62,66.5,23.14,CLOSED,user_2,NORMAL,2026-01-04T05:02:48.666978
461,23.34,61.71,21.98,OPEN,user_2,NORMAL,2026-01-04T05:02:53.677628
496,18.55,67.86,22.83,CLOSED,user_11,NORMAL,2026-01-04T05:02:58.708558
203,18.88,65.34,20.1,CLOSED,user_6,NORMAL,2026-01-04T05:03:03.723292
230,26.31,74.23,9.01,CLOSED,user_4,NORMAL,2026-01-04T05:03:08.728954
84,27.74,69.37,6.6,CLOSED,user_14,NORMAL,2026-01-04T05:03:13.762968
125,28.65,68.42,8.29,OPEN,user_13,NORMAL,2026-01-04T05:03:18.779764
124,23.6,37.13,24.99,OPEN,user_5,NORMAL,2026-01-04T05:03:23.784323
49,24.8,48.11,13.18,OPEN,user_1,NORMAL,2026-01-04T05:03:28.809962
289,23.41,41.02,10.98,OPEN,user_10,NORMAL,2026-01-04T05:03:33.843257
472,22.17,37.36,8.95,CLOSED,user_7,NORMAL,2026-01-04T05:03:38.870134
39,23.7,55.71,17.07,OPEN,user_13,NORMAL,2026-01-04T05:03:43.883196
174,18.81,51.34,11.14,CLOSED,user_9,NORMAL,2026-01-04T05:03:48.915813
274,22.34,44.77,8.68,OPEN,user_10,NORMAL,2026-01-04T05:03:53.952782
493,19.37,78.12,11.22,CLOSED,user_1,NORMAL,2026-01-04T05:03:58.975405
68,29.2,40.47,10.16,OPEN,user_5,NORMAL,2026-01-04T05:04:04.011083
28,16.05,48.75,13.51,OPEN,user_13,NORMAL,2026-01-04T05:04:09.036899
411,19.42,34.39,7.6,OPEN,user_7,NORMAL,2026-01-04T05:04:14.060605
15,20.25,51.74,24.82,CLOSED,user_1,NORMAL,2026-01-04T05:04:19.096490
314,17.88,43.36,22.42,CLOSED,user_1,NORMAL,2026-01-04T05:04:24.129977
152,21.01,54.12,16.87,CLOSED,user_15,NORMAL,2026-01-04T05:04:29.158558
89,16.25,70.6,9.81,CLOSED,user_9,NORMAL,2026-01-04T05:04:34.162295
29,28.01,59.61,10.63,CLOSED,user_6,NORMAL,2026-01-04T05:04:39.193265
412,19.53,44.34,17.68,OPEN,user_5,NORMAL,2026-01-04T05:04:44.282779
100,17.63,54.45,23.01,OPEN,user_14,NORMAL,2026-01-04T05:04:49.415464
235,16.53,59.42,10.92,OPEN,user_15,NORMAL,2026-01-04T05:04:54.447060
444,26.29,40.86,22.84,CLOSED,user_12,NORMAL,2026-01-04T05:04:59.452061
296,29.08,66.27,24.64,OPEN,user_11,NORMAL,2026-01-04T05:05:04.487322
427,29.83,53.54,16.0,OPEN,user_15,NORMAL,2026-01-04T05:05:09.493322
475,15.94,49.43,15.71,OPEN,user_14,NORMAL,2026-01-04T05:05:14.526365
331,17.12,41.06,15.69,OPEN,user_15,NORMAL,2026-01-04T05:05:19.558770
231,24.41,38.11,7.97,OPEN,user_8,NORMAL,2026-01-04T05:05:24.592628
100,25.54,51.41,11.6,CLOSED,user_12,NORMAL,2026-01-04T05:05:29.622986
147,28.22,48.83,16.08,CLOSED,user_2,NORMAL,2026-01-04T05:05:34.654462
8,18.65,54.29,18.0,CLOSED,user_13,NORMAL,2026-01-04T05:05:39.676988
230,16.41,34.17,17.63,OPEN,user_10,NORMAL,2026-01-04T05:05:44.689789
211,26.21,71.3,14.38,OPEN,user_5,NORMAL,2026-01-04T05:05:49.715695
123,16.11,67.26,8.58,CLOSED,user_1,NORMAL,2026-01-04T05:05:54.751812
258,22.48,68.65,6.99,CLOSED,user_15,NORMAL,2026-01-04T05:05:59.769656
68,24.82,59.1,7.86,OPEN,user_1,NORMAL,2026-01-04T05:06:04.784526
319,15.93,32.96,20.59,CLOSED,user_4,NORMAL,2026-01-04T05:06:09.828305
406,27.16,56.18,18.94,OPEN,user_7,NORMAL,2026-01-04T05:06:14.863018
357,21.01,47.58,17.35,OPEN,user_4,NORMAL,2026-01-04T05:06:19.906630
97,15.1,30.46,18.83,CLOSED,user_12,NORMAL,2026-01-04T05:06:24.934920
455,24.39,61.75,9.03,OPEN,user_8,NORMAL,2026-01-04T05:06:29.968498
98,18.66,32.03,13.16,CLOSED,user_15,NORMAL,2026-01-04T05:06:35.000624
197,21.46,37.61,5.97,CLOSED,user_2,NORMAL,2026-01-04T05:06:40.016542
267,17.2,69.35,17.81,CLOSED,user_14,NORMAL,2026-01-04T05:06:45.033725
449,23.61,79.71,17.32,OPEN,user_14,NORMAL,2026-01-04T05:06:50.038591
202,26.54,52.76,12.89,CLOSED,user_3,NORMAL,2026-01-04T05:06:55.043515
420,19.82,41.46,10.91,CLOSED,user_9,NORMAL,2026-01-04T05:07:00.060892
8,21.29,61.0,18.96,OPEN,user_6,NORMAL,2026-01-04T05:07:05.089046
130,26.99,38.58,23.48,CLOSED,user_5,NORMAL,2026-01-04T05:07:10.094337
424,23.22,42.53,5.05,CLOSED,user_12,NORMAL,2026-01-04T05:07:15.116995
441,27.36,72.06,12.12,OPEN,user_11,NORMAL,2026-01-04T05:07:20.132069
316,25.86,49.99,17.16,CLOSED,user_2,NORMAL,2026-01-04T05:07:25.153823
211,29.83,59.87,6.87,CLOSED,user_1,NORMAL,2026-01-04T05:07:30.187316
346,24.54,36.27,22.69,OPEN,user_8,NORMAL,2026-01-04T05:07:35.199720
331,26.8,78.76,19.21,CLOSED,user_11,NORMAL,2026-01-04T05:07:40.218206
122,27.49,57.64,19.18,CLOSED,user_10,NORMAL,2026-01-04T05:07:45.237009
194,15.26,54.23,17.35,OPEN,user_15,NORMAL,2026-01-04T05:07:50.270379
145,22.71,60.05,20.67,CLOSED,user_9,NORMAL,2026-01-04T05:07:55.290112
166,15.42,73.49,11.42,CLOSED,user_6,NORMAL,2026-01-04T05:08:00.309767
149,21.29,59.44,22.63,CLOSED,user_15,NORMAL,2026-01-04T05:08:05.330666
233,17.93,71.84,7.4,CLOSED,user_6,NORMAL,2026-01-04T05:08:10.360920
334,27.6,59.43,17.6,OPEN,user_9,NORMAL,2026-01-04T05:08:15.395972
16,24.69,52.01,22.03,CLOSED,user_1,NORMAL,2026-01-04T05:08:20.431453
174,28.83,34.53,13.71,OPEN,user_3,NORMAL,2026-01-04T05:08:25.455650
32,25.36,65.04,13.46,OPEN,user_8,NORMAL,2026-01-04T05:08:30.473130
487,17.7,49.39,5.43,CLOSED,user_7,NORMAL,2026-01-04T05:08:35.497875
206,21.17,53.36,11.27,OPEN,user_8,NORMAL,2026-01-04T05:08:40.523351
302,20.84,67.4,10.57,CLOSED,user_15,NORMAL,2026-01-04T05:08:45.537994
202,26.78,65.97,24.87,CLOSED,user_5,NORMAL,2026-01-04T05:08:50.553513
248,27.94,57.21,15.91,CLOSED,user_6,NORMAL,2026-01-04T05:08:55.577718
296,29.12,31.84,14.23,OPEN,user_12,NORMAL,2026-01-04T05:09:00.587260
87,17.98,44.24,9.26,OPEN,user_10,NORMAL,2026-01-04T05:09:05.604140
277,24.11,76.02,10.64,CLOSED,user_12,NORMAL,2026-01-04T05:09:10.638588
384,26.76,71.45,13.71,OPEN,user_14,NORMAL,2026-01-04T05:09:15.652485
333,29.01,38.75,6.25,OPEN,user_11,NORMAL,2026-01-04T05:09:20.671783
282,24.33,39.34,14.56,CLOSED,user_10,NORMAL,2026-01-04T05:09:25.678849
14,18.0,77.61,16.22,CLOSED,user_6,NORMAL,2026-01-04T05:09:30.703330
413,18.43,65.38,23.7,OPEN,user_12,NORMAL,2026-01-04T05:09:35.726426
296,20.34,51.59,16.49,CLOSED,user_8,NORMAL,2026-01-04T05:09:40.745575
36,24.67,60.4,23.11,CLOSED,user_1,NORMAL,2026-01-04T05:09:45.774307
205,27.72,33.16,17.21,OPEN,user_11,NORMAL,2026-01-04T05:09:50.806254
279,27.05,65.45,17.76,OPEN,user_13,NORMAL,2026-01-04T05:09:55.829552
22,24.2,37.0,6.88,OPEN,user_4,NORMAL,2026-01-04T05:10:00.854504
454,23.13,60.6,19.4,CLOSED,user_14,NORMAL,2026-01-04T05:10:05.881483
94,29.71,59.67,24.91,OPEN,user_2,NORMAL,2026-01-04T05:10:10.912850
73,17.56,30.26,9.43,OPEN,user_14,NORMAL,2026-01-04T05:10:15.950558
21,27.99,66.8,15.44,OPEN,user_11,NORMAL,2026-01-04T05:10:20.983140
179,16.95,60.57,5.9,CLOSED,user_3,NORMAL,2026-01-04T05:10:26.009162
366,29.13,55.19,22.39,CLOSED,user_11,NORMAL,2026-01-04T05:10:31.040694
413,20.69,56.47,17.12,OPEN,user_3,NORMAL,2026-01-04T05:10:36.075689
64,26.98,73.98,24.2,OPEN,user_8,NORMAL,2026-01-04T05:10:41.095714
87,20.97,34.07,10.63,CLOSED,user_2,NORMAL,2026-01-04T05:10:46.126159
222,25.81,35.94,17.01,CLOSED,user_4,NORMAL,2026-01-04T05:10:51.142730
357,21.93,79.53,19.25,OPEN,user_2,NORMAL,2026-01-04T05:10:56.150232
186,18.65,71.63,8.28,OPEN,user_2,NORMAL,2026-01-04T05:11:01.161239
123,15.46,40.23,15.78,CLOSED,user_7,NORMAL,2026-01-04T05:11:06.170946
299,15.85,75.47,10.3,CLOSED,user_1,NORMAL,2026-01-04T05:11:11.187947
491,22.85,31.14,23.75,OPEN,user_9,NORMAL,2026-01-04T05:11:16.216061
97,27.4,49.37,14.01,CLOSED,user_10,NORMAL,2026-01-04T05:11:21.232483
291,23.38,72.36,24.36,CLOSED,user_13,NORMAL,2026-01-04T05:11:26.239419
372,19.95,67.66,22.11,CLOSED,user_6,NORMAL,2026-01-04T05:11:31.267053
427,18.93,55.34,10.18,CLOSED,user_12,NORMAL,2026-01-04T05:11:36.302714
243,25.01,66.73,13.78,CLOSED,user_6,NORMAL,2026-01-04T05:11:41.334851
280,17.77,54.46,18.47,OPEN,user_5,NORMAL,2026-01-04T05:11:46.363754
288,18.99,49.45,13.61,OPEN,user_1,NORMAL,2026-01-04T05:11:51.396536
300,17.17,33.61,14.83,CLOSED,user_1,NORMAL,2026-01-04T05:11:56.400603
99,20.3,40.75,23.09,CLOSED,user_7,NORMAL,2026-01-04T05:12:01.438740
129,28.65,35.85,8.47,CLOSED,user_6,NORMAL,2026-01-04T05:12:06.470613
475,18.75,31.76,18.72,OPEN,user_15,NORMAL,2026-01-04T05:12:11.476929
115,17.71,45.54,9.67,OPEN,user_8,NORMAL,2026-01-04T05:12:16.529332
200,17.83,58.79,15.27,OPEN,user_5,NORMAL,2026-01-04T05:12:21.568731
309,19.47,70.54,8.64,CLOSED,user_10,NORMAL,2026-01-04T05:12:26.589409
450,18.77,44.29,15.76,CLOSED,user_13,NORMAL,2026-01-04T05:12:31.607002
233,24.0,68.63,15.51,CLOSED,user_3,NORMAL,2026-01-04T05:12:36.614486
155,21.02,55.9,9.98,CLOSED,user_9,NORMAL,2026-01-04T05:12:41.628696
481,25.18,44.16,23.0,OPEN,user_2,NORMAL,2026-01-04T05:12:46.648661
45,24.44,50.85,22.48,CLOSED,user_8,NORMAL,2026-01-04T05:12:51.698668
186,15.26,63.39,5.85,OPEN,user_6,NORMAL,2026-01-04T05:12:56.720973
236,20.2,44.2,6.93,OPEN,user_12,NORMAL,2026-01-04T05:13:01.747746
180,23.37,78.57,8.72,OPEN,user_6,NORMAL,2026-01-04T05:13:06.780473
53,16.61,32.68,14.69,CLOSED,user_3,NORMAL,2026-01-04T05:13:11.798892
387,17.83,70.17,12.0,OPEN,user_3,NORMAL,2026-01-04T05:13:16.815749
20,19.59,70.77,13.07,OPEN,user_4,NORMAL,2026-01-04T05:13:21.820237
314,29.15,76.01,13.24,OPEN,user_3,NORMAL,2026-01-04T05:13:26.824305
374,18.57,40.51,15.52,CLOSED,user_9,NORMAL,2026-01-04T05:13:31.829898
491,23.53,35.3,8.82,OPEN,user_14,NORMAL,2026-01-04T05:13:36.836197
268,22.55,75.9,5.49,CLOSED,user_3,NORMAL,2026-01-04T05:13:41.852892
87,20.06,73.47,13.62,CLOSED,user_13,NORMAL,2026-01-04T05:13:46.860017
299,21.86,36.08,6.64,CLOSED,user_7,NORMAL,2026-01-04T05:13:51.876137
7,19.62,48.31,10.89,OPEN,user_10,NORMAL,2026-01-04T05:13:56.907671
325,27.83,61.7,10.15,OPEN,user_3,NORMAL,2026-01-04T05:14:01.927352
356,28.53,74.5,18.15,OPEN,user_14,NORMAL,2026-01-04T05:14:06.959907
248,15.41,35.17,7.35,CLOSED,user_13,NORMAL,2026-01-04T05:14:11.992425
472,19.08,51.47,19.34,CLOSED,user_12,NORMAL,2026-01-04T05:14:17.034727
237,29.16,68.37,14.8,OPEN,user_3,NORMAL,2026-01-04T05:14:22.041049
152,28.36,49.62,19.7,CLOSED,user_9,NORMAL,2026-01-04T05:14:27.056842
210,21.58,75.3,10.96,CLOSED,user_1,NORMAL,2026-01-04T05:14:32.064187
214,24.56,59.55,19.24,CLOSED,user_14,NORMAL,2026-01-04T05:14:37.088852
145,18.58,32.89,8.46,CLOSED,user_10,NORMAL,2026-01-04T05:14:42.112906
450,21.46,45.85,11.27,OPEN,user_12,NORMAL,2026-01-04T05:14:47.128848
282,28.82,40.64,15.19,OPEN,user_7,NORMAL,2026-01-04T05:14:52.133771
198,18.34,51.92,18.62,OPEN,user_9,NORMAL,2026-01-04T05:14:57.156812
172,28.08,39.66,5.14,CLOSED,user_3,NORMAL,2026-01-04T05:15:02.160374
457,22.22,57.35,21.45,OPEN,user_6,NORMAL,2026-01-04T05:15:07.183468
189,17.3,79.81,6.3,CLOSED,user_2,NORMAL,2026-01-04T05:15:12.199099
232,21.2,40.79,14.96,OPEN,user_7,NORMAL,2026-01-04T05:15:17.209062
319,29.54,75.92,15.41,CLOSED,user_12,NORMAL,2026-01-04T05:15:22.214095
221,29.33,75.94,6.83,OPEN,user_1,NORMAL,2026-01-04T05:15:27.237402
255,29.57,48.63,11.37,CLOSED,user_11,NORMAL,2026-01-04T05:15:32.341036
442,18.36,30.83,23.36,CLOSED,user_4,NORMAL,2026-01-04T05:15:37.362594
161,23.73,49.61,20.56,OPEN,user_6,NORMAL,2026-01-04T05:15:42.384533
150,23.88,66.77,21.97,OPEN,user_6,NORMAL,2026-01-04T05:15:47.417905
274,22.85,72.13,15.96,CLOSED,user_15,NORMAL,2026-01-04T05:15:52.436059
172,20.4,59.7,11.63,CLOSED,user_9,NORMAL,2026-01-04T05:15:57.440034
469,21.03,45.56,10.69,CLOSED,user_5,NORMAL,2026-01-04T05:16:02.442361
414,17.02,57.34,9.66,CLOSED,user_8,NORMAL,2026-01-04T05:16:07.446898
129,25.59,45.02,11.02,CLOSED,user_14,NORMAL,2026-01-04T05:16:12.470784
251,26.55,41.81,11.55,CLOSED,user_11,NORMAL,2026-01-04T05:16:17.489821
140,22.03,53.24,24.84,CLOSED,user_5,NORMAL,2026-01-04T05:16:22.505457
397,29.45,74.94,17.19,CLOSED,user_1,NORMAL,2026-01-04T05:16:27.510857
229,21.49,61.9,9.87,CLOSED,user_15,NORMAL,2026-01-04T05:16:32.516723
408,24.52,43.21,7.7,CLOSED,user_5,NORMAL,2026-01-04T05:16:37.520297
248,23.02,50.67,9.41,OPEN,user_5,NORMAL,2026-01-04T05:16:42.528583
25,26.22,76.67,11.0,CLOSED,user_15,NORMAL,2026-01-04T05:16:47.540320
2,15.76,40.1,17.87,OPEN,user_15,NORMAL,2026-01-04T05:16:52.545559
353,19.84,31.42,24.76,CLOSED,user_7,NORMAL,2026-01-04T05:16:57.552174
464,29.88,79.03,24.14,CLOSED,user_8,NORMAL,2026-01-04T05:17:02.559483
372,26.04,78.04,11.13,CLOSED,user_8,NORMAL,2026-01-04T05:17:07.568655
121,15.18,74.34,7.06,OPEN,user_12,NORMAL,2026-01-04T05:17:12.585935
134,16.53,64.2,12.89,CLOSED,user_14,NORMAL,2026-01-04T05:17:17.597777
290,16.4,41.04,19.88,CLOSED,user_8,NORMAL,2026-01-04T05:17:22.612058
329,26.3,77.84,17.01,OPEN,user_8,NORMAL,2026-01-04T05:17:27.637454
357,18.9,78.23,7.18,CLOSED,user_12,NORMAL,2026-01-04T05:17:32.651703
318,21.13,59.06,20.58,CLOSED,user_3,NORMAL,2026-01-04T05:17:37.714792
372,21.38,76.55,24.75,CLOSED,user_3,NORMAL,2026-01-04T05:17:42.738352
10,15.16,71.68,9.71,OPEN,user_2,NORMAL,2026-01-04T05:17:47.753112
230,15.77,72.01,22.51,OPEN,user_7,NORMAL,2026-01-04T05:17:52.764321
344,16.5,39.79,17.81,CLOSED,user_11,NORMAL,2026-01-04T05:17:57.796865
112,22.26,42.03,20.98,OPEN,user_2,NORMAL,2026-01-04T05:18:02.838400
94,24.55,43.71,21.88,OPEN,user_7,NORMAL,2026-01-04T05:18:07.856244
295,26.02,36.55,9.96,OPEN,user_15,NORMAL,2026-01-04T05:18:12.868394
24,24.91,40.48,21.8,OPEN,user_3,NORMAL,2026-01-04T05:18:17.913528
209,20.53,50.59,11.3,OPEN,user_5,NORMAL,2026-01-04T05:18:22.930761
198,24.09,35.16,16.13,OPEN,user_12,NORMAL,2026-01-04T05:18:27.943890
87,18.85,66.41,20.91,CLOSED,user_15,NORMAL,2026-01-04T05:18:32.959482
82,17.77,30.97,22.12,CLOSED,user_4,NORMAL,2026-01-04T05:18:38.055403
29,23.62,43.51,16.07,OPEN,user_8,NORMAL,2026-01-04T05:18:43.161059
299,18.94,75.67,15.65,OPEN,user_6,NORMAL,2026-01-04T05:18:48.172463
287,23.06,69.35,10.22,CLOSED,user_5,NORMAL,2026-01-04T05:18:53.185200
99,25.18,30.56,18.41,OPEN,user_10,NORMAL,2026-01-04T05:18:58.229122
252,22.38,63.35,21.39,OPEN,user_3,NORMAL,2026-01-04T05:19:03.254163
53,15.45,35.91,10.39,CLOSED,user_14,NORMAL,2026-01-04T05:19:08.385800
449,16.93,32.91,24.55,CLOSED,user_15,NORMAL,2026-01-04T05:19:13.401075
442,21.99,40.84,5.67,CLOSED,user_6,NORMAL,2026-01-04T05:19:18.696177
22,15.12,62.02,16.51,CLOSED,user_12,NORMAL,2026-01-04T05:19:24.024596
359,17.69,68.47,5.22,CLOSED,user_14,NORMAL,2026-01-04T05:19:29.068869
160,26.28,41.26,23.12,CLOSED,user_9,NORMAL,2026-01-04T05:19:34.086767
366,25.57,49.28,7.87,CLOSED,user_4,NORMAL,2026-01-04T05:19:39.398747
173,24.33,60.16,12.05,OPEN,user_13,NORMAL,2026-01-04T05:19:44.419534
352,29.89,64.56,7.89,OPEN,user_4,NORMAL,2026-01-04T05:19:49.437240
252,23.66,61.96,8.92,OPEN,user_10,NORMAL,2026-01-04T05:19:54.758746
309,20.74,52.73,11.39,CLOSED,user_5,NORMAL,2026-01-04T05:19:59.773119
384,19.27,54.51,16.28,CLOSED,user_2,NORMAL,2026-01-04T05:20:05.046166
344,17.31,61.12,23.25,CLOSED,user_1,NORMAL,2026-01-04T05:20:10.055956
324,16.24,56.21,15.01,OPEN,user_15,NORMAL,2026-01-04T05:20:15.194804
463,18.45,70.74,18.13,CLOSED,user_15,NORMAL,2026-01-04T05:20:20.211941
315,24.27,45.25,13.72,CLOSED,user_14,NORMAL,2026-01-04T05:20:25.236875
422,18.37,54.1,21.53,OPEN,user_14,NORMAL,2026-01-04T05:20:30.376245
47,18.39,59.01,5.37,OPEN,user_3,NORMAL,2026-01-04T05:20:35.393883
11,20.37,35.28,18.39,OPEN,user_15,NORMAL,2026-01-04T05:20:40.413400
446,17.86,69.93,12.73,CLOSED,user_13,NORMAL,2026-01-04T05:20:45.748304
434,26.17,76.6,7.08,OPEN,user_8,NORMAL,2026-01-04T05:20:51.198822
330,21.36,61.96,12.08,OPEN,user_14,NORMAL,2026-01-04T05:20:56.247899
366,18.65,54.02,17.68,OPEN,user_13,NORMAL,2026-01-04T05:21:01.287158
194,15.59,46.04,14.93,CLOSED,user_13,NORMAL,2026-01-04T05:21:06.525962
147,22.92,79.73,9.07,CLOSED,user_13,NORMAL,2026-01-04T05:21:11.531038
251,19.55,61.56,5.08,OPEN,user_12,NORMAL,2026-01-04T05:21:16.542631
127,18.37,75.55,13.11,OPEN,user_4,NORMAL,2026-01-04T05:21:21.551610
313,25.62,76.51,21.39,CLOSED,user_14,NORMAL,2026-01-04T05:21:26.564124
462,19.96,56.09,5.91,CLOSED,user_13,NORMAL,2026-01-04T05:21:31.578737
384,26.97,39.74,13.01,OPEN,user_7,NORMAL,2026-01-04T05:21:36.602300
447,28.46,39.72,22.89,CLOSED,user_10,NORMAL,2026-01-04T05:21:41.616502
49,28.56,47.3,14.63,CLOSED,user_9,NORMAL,2026-01-04T05:21:46.635044
432,18.34,50.19,23.48,OPEN,user_9,NORMAL,2026-01-04T05:21:53.051111
122,26.36,59.2,13.8,OPEN,user_9,NORMAL,2026-01-04T05:21:58.600932
19,22.84,72.73,22.09,OPEN,user_14,NORMAL,2026-01-04T05:22:03.666162
477,23.33,72.19,8.4,CLOSED,user_12,NORMAL,2026-01-04T05:22:08.698812
117,28.26,65.84,21.37,CLOSED,user_1,NORMAL,2026-01-04T05:22:13.708345
334,15.02,59.02,13.93,CLOSED,user_5,NORMAL,2026-01-04T05:22:18.783219
113,24.36,75.42,12.74,CLOSED,user_9,NORMAL,2026-01-04T05:22:23.792574
372,23.42,61.74,8.32,CLOSED,user_9,NORMAL,2026-01-04T05:22:28.905963
148,18.47,58.2,24.58,CLOSED,user_1,NORMAL,2026-01-04T05:22:33.989351
256,15.2,37.77,9.95,OPEN,user_1,NORMAL,2026-01-04T05:22:39.001161
415,18.18,48.76,18.26,CLOSED,user_12,NORMAL,2026-01-04T05:22:44.014765
10,23.61,37.16,6.88,OPEN,user_9,NORMAL,2026-01-04T05:22:49.230368
360,24.9,37.5,19.4,CLOSED,user_12,NORMAL,2026-01-04T05:22:54.254540
246,16.82,40.01,9.39,OPEN,user_3,NORMAL,2026-01-04T05:22:59.267930
48,16.22,43.95,13.85,CLOSED,user_15,NORMAL,2026-01-04T05:23:04.287355
356,16.82,65.37,6.81,CLOSED,user_4,NORMAL,2026-01-04T05:23:09.308513
393,20.96,40.98,13.41,CLOSED,user_11,NORMAL,2026-01-04T05:23:14.354281
100,29.47,68.84,17.14,CLOSED,user_2,NORMAL,2026-01-04T05:23:19.517174
292,20.81,64.97,11.33,OPEN,user_5,NORMAL,2026-01-04T05:23:24.790474
295,19.28,48.43,22.44,CLOSED,user_14,NORMAL,2026-01-04T05:23:29.813470
409,21.54,71.17,13.9,CLOSED,user_2,NORMAL,2026-01-04T05:23:34.827425
349,27.8,79.39,16.57,OPEN,user_11,NORMAL,2026-01-04T05:23:39.904344
200,28.77,53.85,23.5,CLOSED,user_1,NORMAL,2026-01-04T05:23:44.910767
440,20.6,61.77,15.3,OPEN,user_2,NORMAL,2026-01-04T05:23:49.959688
381,19.08,77.08,11.41,CLOSED,user_4,NORMAL,2026-01-04T05:23:54.980967
230,25.9,50.61,10.06,OPEN,user_8,NORMAL,2026-01-04T05:23:59.984368
183,20.09,31.74,14.68,CLOSED,user_3,NORMAL,2026-01-04T05:24:04.995008
206,18.9,77.37,18.66,OPEN,user_9,NORMAL,2026-01-04T05:24:10.000327
303,26.89,60.55,11.68,CLOSED,user_9,NORMAL,2026-01-04T05:24:15.022352
454,21.28,66.9,10.08,CLOSED,user_11,NORMAL,2026-01-04T05:24:20.038450
471,21.45,76.7,10.84,OPEN,user_10,NORMAL,2026-01-04T05:24:25.095781
306,22.37,54.61,7.06,OPEN,user_15,NORMAL,2026-01-04T05:24:30.101458
297,24.02,77.09,20.6,CLOSED,user_1,NORMAL,2026-01-04T05:24:35.169430
418,16.56,72.52,13.48,OPEN,user_7,NORMAL,2026-01-04T05:24:40.351500
274,29.63,75.54,24.17,OPEN,user_8,NORMAL,2026-01-04T05:24:45.362051
150,23.01,62.39,12.39,OPEN,user_10,NORMAL,2026-01-04T05:24:50.383490
252,23.8,45.23,8.36,CLOSED,user_15,NORMAL,2026-01-04T05:24:55.390813
295,26.23,34.75,13.35,OPEN,user_2,NORMAL,2026-01-04T05:25:00.413590
30,29.94,71.43,19.6,CLOSED,user_11,NORMAL,2026-01-04T05:25:05.440325
241,26.42,65.82,8.57,OPEN,user_13,NORMAL,2026-01-04T05:25:10.456979
322,24.39,45.71,10.79,OPEN,user_5,NORMAL,2026-01-04T05:25:15.468364
332,16.01,34.5,22.23,CLOSED,user_13,NORMAL,2026-01-04T05:25:20.473051
330,19.24,55.71,5.06,CLOSED,user_10,NORMAL,2026-01-04T05:54:35.412511
338,24.82,33.51,18.12,CLOSED,user_4,NORMAL,2026-01-04T05:54:40.417388
472,17.68,40.65,17.0,CLOSED,user_13,NORMAL,2026-01-04T05:54:45.421079
351,18.54,77.37,17.98,OPEN,user_8,NORMAL,2026-01-04T05:54:50.426740
38,22.87,64.93,5.99,OPEN,user_14,NORMAL,2026-01-04T05:54:55.438334
419,28.42,67.63,19.15,CLOSED,user_6,NORMAL,2026-01-04T05:55:00.461362
434,24.48,79.84,16.08,CLOSED,user_11,NORMAL,2026-01-04T05:55:05.501803
59,16.15,57.94,18.29,CLOSED,user_15,NORMAL,2026-01-04T05:55:10.509752
332,15.47,70.55,14.52,CLOSED,user_13,NORMAL,2026-01-04T05:55:15.519383
96,18.1,65.43,18.19,CLOSED,user_11,NORMAL,2026-01-04T05:55:20.531568
280,23.79,60.49,6.72,OPEN,user_11,NORMAL,2026-01-04T05:55:25.538340
72,17.55,58.8,23.83,OPEN,user_9,NORMAL,2026-01-04T05:55:30.544479
423,18.0,33.18,5.51,CLOSED,user_5,NORMAL,2026-01-04T05:55:35.558217
360,29.36,45.0,7.06,OPEN,user_15,NORMAL,2026-01-04T05:55:40.566665
157,24.65,76.96,5.91,CLOSED,user_5,NORMAL,2026-01-04T05:55:45.575006
46,20.93,77.65,6.49,CLOSED,user_3,NORMAL,2026-01-04T05:55:50.583367
1,20.72,55.24,8.76,OPEN,user_14,NORMAL,2026-01-04T05:55:55.590969
65,25.06,37.16,18.39,OPEN,user_13,NORMAL,2026-01-04T05:56:00.596667
210,17.36,69.89,20.82,CLOSED,user_8,NORMAL,2026-01-04T05:56:05.604592
284,27.63,46.06,8.82,OPEN,user_11,NORMAL,2026-01-04T05:56:10.628054
225,27.29,31.13,8.27,CLOSED,user_3,NORMAL,2026-01-04T05:56:15.633126
187,26.86,62.4,15.85,CLOSED,user_13,NORMAL,2026-01-04T05:56:20.649633
7,23.15,70.22,12.49,OPEN,user_7,NORMAL,2026-01-04T05:56:25.658317
93,22.24,79.21,15.55,OPEN,user_13,NORMAL,2026-01-04T05:56:30.668049
489,20.41,40.71,13.96,OPEN,user_10,NORMAL,2026-01-04T05:56:36.090659
320,27.67,74.05,5.61,OPEN,user_15,NORMAL,2026-01-04T05:56:41.097563
347,24.93,61.01,6.19,OPEN,user_4,NORMAL,2026-01-04T05:56:46.107900
